SIVmac239.gp120.IgA,13.444481951472262,1.6475769836235965e-05
SIVcpz.EK505.gp120_old.IgA,4.480095907170689,0.015591896887752012
SIVmac239.gp140.HisAVI.IgA,21.885438143510232,8.85900374798531e-08
J08.V1V2.SIVemE660.084..CP3C.HisAvi.IgA,6.367809986574839,0.0031913570630123004
SIVcpz.EK505.gp120_new.IgA,1.1817654934065605,0.31413853825647187
G146.151.SIV.gp120.biotinylated.peptide.IgA,0.3369451126128096,0.71536034523925
SIVmac239.gp140.IgA,24.021828067074324,2.7126468029163673e-08
V1a.SIV.gp120.biotinylated.peptide.IgA,7.2894546126813715,0.0015172555016801823
J08.V1V2.SIVemE660.2A5.CR54.HisAvi.IgA,5.75049396885346,0.005309744064476326
C1.TR.SIV.gp120.biotinylated.peptide.IgA,0.421179695233402,0.6582977947212431
C1.AK.SIV.gp120.biotinylated.peptide.IgA,0.9359240115461055,0.398166599440162
G49.SIV.gp120.biotyinylated.peptide.IgA,1.0832478295250139,0.34535976058679013
J08.V1V1.mac239His.IgA,11.050102333934332,8.797749276798356e-05
G73.SIV.gp120.biotinylated.peptide.IgA,0.45792329251984815,0.6349027810381372
SIVmac251.30.gp140.IgA,17.937647237890594,9.063116847272115e-07
SIVsmE660.2A5.CR54..gp120.His.IgA,8.297892423964436,0.0006872655344365744
G119.SIV.gp120.biotinylated.peptide.IgA,1.9130463238309419,0.15698953101685187
